# Russian CEFR Vocabulary Database (A1=1, A2=2, B1=3, B2=4, C1=5, C2=6)
# Word	Level
выходные	2
лили	2
суде	2
еда	2
док	2
узнаю	2
нож	2
написать	2
собиралась	2
чай	2
глазах	2
остальное	2
брак	2
представляешь	2
остальных	2
мимо	2
поеду	2
потерять	2
старые	2
звук	2
частью	2
приехала	2
нет-нет	2
даст	2
спит	2
пытаешься	2
выглядеть	2
беременна	2
увижу	2
спал	2
вкус	2
крис	2
поезд	2
пиво	2
уехал	2
устроить	2
радио	2
обе	2
команду	2
безумие	2
решить	2
солдат	2
ме	2
мальчика	2
короля	2
проще	2
особо	2
х	2
ребенком	2
дедушка	2
мертва	2
церкви	2
результаты	2
имена	2
беспокойся	2
неприятности	2
камеры	2
отправить	2
брайан	2
здание	2
шон	2
возле	2
защищать	2
плохие	2
работают	2
нью-йорк	2
называть	2
третий	2
способен	2
удивительно	2
смысла	2
долг	2
боли	2
клэр	2
первую	2
стыдно	2
случиться	2
сестры	2
называют	2
райан	2
счёт	2
слушаю	2
мартин	2
возвращаться	2
выбрал	2
черту	2
инспектор	2
земля	2
оказалось	2
сходить	2
головой	2
плюс	2
оружия	2
музыку	2
явно	2
сказано	2
назвал	2
стрелять	2
своём	2
столь	2
ушли	2
последняя	2
лицом	2
решать	2
остались	2
по-настоящему	2
заплатить	2
разу	2
жене	2
даю	2
центре	2
началось	2
президента	2
сообщить	2
кучу	2
чтo	2
звали	2
принял	2
придёт	2
рода	2
справиться	2
поцелуй	2
по-другому	2
сбежал	2
еды	2
встречались	2
прошла	2
команде	2
оставлю	2
ищем	2
согласна	2
останусь	2
тест	2
прошлое	2
смотришь	2
код	2
двумя	2
шучу	2
человеку	2
выбраться	2
следовало	2
продать	2
нe	2
которому	2
звонила	2
поставить	2
клиент	2
здоровье	2
прочь	2
приду	2
держу	2
поговорю	2
похожа	2
рассказывать	2
играл	2
стив	2
заставил	2
встретил	2
по-твоему	2
самолет	2
кости	2
сбежать	2
прекратить	2
уйду	2
ъ	2
принесу	2
власти	2
ушёл	2
остается	2
постели	2
вернись	2
впереди	2
захочет	2
реально	2
двадцать	2
квартире	2
маленькой	2
важное	2
ешь	2
бар	2
жива	2
дает	2
завтрак	2
любовью	2
зря	2
полицейский	2
принес	2
ƒа	2
мария	2
страшного	2
устала	2
прекратите	2
убери	2
нравишься	2
заходи	2
энни	2
сработает	2
старая	2
скучаю	2
заявление	2
плохого	2
поймать	2
ответственность	2
прощай	2
девять	2
осталась	2
наедине	2
выбрать	2
обвинения	2
все-таки	2
ммм	2
that	2
компанию	2
поедем	2
цветы	2
имела	2
ждёт	2
камеру	2
новых	2
преступление	2
трех	2
кусок	2
пропал	2
посмотрю	2
медленно	2
душу	2
получит	2
рады	2
значения	2
забрали	2
пойдешь	2
сохранить	2
привести	2
видит	2
информации	2
войну	2
письма	2
бумаги	2
холодно	2
руками	2
томас	2
упал	2
моими	2
отношение	2
карл	2
ма	2
операция	2
судьба	2
of	2
любимый	2
задать	2
папочка	2
внезапно	2
временем	2
представляю	2
церковь	2
решения	2
чувствовал	2
чудесно	2
специально	2
маленькие	2
дурак	2
ад	2
мальчики	2
начинает	2
компьютер	2
станешь	2
продолжайте	2
роберт	2
урок	2
кровью	2
глазами	2
занимается	2
линии	2
люк	2
брать	2
давать	2
вновь	2
трое	2
девушек	2
чё	2
услышал	2
вызвать	2
работали	2
позвонила	2
бороться	2
остановись	2
вариант	2
послал	2
назвать	2
просила	2
ход	2
положение	2
вернемся	2
уходим	2
уилл	2
связано	2
каждой	2
звонит	2
роман	2
миру	2
беспокоит	2
кэтрин	2
номера	2
комнаты	2
прекрасная	2
победить	2
правительство	2
ищет	2
систему	2
попросила	2
операцию	2
ногу	2
поступил	2
прошлый	2
живёт	2
герой	2
воздух	2
живут	2
читал	2
адвоката	2
поступить	2
поможешь	2
адам	2
люси	2
чудо	2
разных	2
школа	2
курс	2
c	2
отель	2
задание	2
приехать	2
умру	2
телефона	2
считать	2
ценю	2
мечты	2
родился	2
работой	2
вспомнить	2
виде	2
похожи	2
слышите	2
уходит	2
понимает	2
угу	2
кровати	2
умоляю	2
срок	2
действовать	2
мужем	2
извиниться	2
пахнет	2
дух	2
лучших	2
отдел	2
будущем	2
большим	2
беспокоиться	2
узнаем	2
интервью	2
скотт	2
сыном	2
предлагаю	2
убит	2
болит	2
каждое	2
встретились	2
итоге	2
мяч	2
закрой	2
умею	2
справлюсь	2
убедить	2
остановиться	2
возвращайся	2
цели	2
форме	2
сидит	2
